Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,OrganizationalEntity,ProjectNumber,TaskNumber,dec_id_0,ActivityNumber,TotalDeclared,RequestedAmount_0,Overspent,travel permit number,DeclarationNumber_0,id,RequestedBudget,BudgetNumber,OverspentAmount,id,org:role,dec_id_5,dec_id_6,dec_id_3,dec_id_4,dec_id_1,dec_id_2,DeclarationNumber_10,RequestedAmount_16,RequestedAmount_14,RequestedAmount_15,dec_id_9,RequestedAmount_12,DeclarationNumber_14,DeclarationNumber_13,RequestedAmount_13,dec_id_7,RequestedAmount_10,DeclarationNumber_12,dec_id_8,DeclarationNumber_11,RequestedAmount_11,DeclarationNumber_16,DeclarationNumber_15,DeclarationNumber_8,DeclarationNumber_9,DeclarationNumber_4,DeclarationNumber_5,DeclarationNumber_6,DeclarationNumber_7,RequestedAmount_4,DeclarationNumber_1,RequestedAmount_3,DeclarationNumber_2,RequestedAmount_2,RequestedAmount_1,DeclarationNumber_3,RequestedAmount_8,RequestedAmount_7,RequestedAmount_6,RequestedAmount_5,RequestedAmount_9,dec_id_16,dec_id_13,dec_id_12,dec_id_15,dec_id_14,dec_id_11,dec_id_10,Activity_1,Activity_0,RfpNumber_0,OrganizationalEntity_0,Rfp_id_0,RfpNumber_1,OrganizationalEntity_1,Cost Type_1,Cost Type_0,Task_1,Task_0,Project_0,Rfp_id_1,Project_1,Activity_3,Activity_2,Cost Type_3,Cost Type_2,RfpNumber_2,RfpNumber_3,OrganizationalEntity_2,OrganizationalEntity_3,Project_2,Project_3,Rfp_id_3,Rfp_id_2,Task_3,Task_2,Rfp_id_10,Rfp_id_11,Rfp_id_12,Rfp_id_13,Rfp_id_14,Project_11,Project_12,Project_10,Project_13,Project_14,Cost Type_7,Cost Type_6,Cost Type_9,Cost Type_8,Cost Type_5,Cost Type_4,OrganizationalEntity_8,OrganizationalEntity_9,Task_10,OrganizationalEntity_6,Task_11,OrganizationalEntity_7,Task_12,Task_13,Task_14,RfpNumber_10,RfpNumber_12,RfpNumber_11,OrganizationalEntity_4,Project_6,RfpNumber_14,OrganizationalEntity_5,Project_7,RfpNumber_13,Project_8,Project_9,Project_4,Project_5,Activity_12,Activity_11,Activity_14,Activity_13,Activity_10,OrganizationalEntity_14,OrganizationalEntity_13,RfpNumber_8,RfpNumber_9,RfpNumber_6,RfpNumber_7,RfpNumber_4,RfpNumber_5,OrganizationalEntity_12,OrganizationalEntity_11,OrganizationalEntity_10,Rfp_id_7,Rfp_id_8,Rfp_id_5,Rfp_id_6,Rfp_id_4,Rfp_id_9,Activity_9,Activity_8,Activity_5,Activity_4,Activity_7,Activity_6,Cost Type_13,Cost Type_14,Cost Type_10,Cost Type_11,Cost Type_12,Task_5,Task_4,Task_9,Task_8,Task_7,Task_6
travel permit 76273,Payment Handled,SYSTEM,31:15.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76275,UNKNOWN,1277.083991,"1,311",FALSE,travel permit number 76274,declaration number 76276,travel permit 76273,1441.899563,budget 635,-37.99105693,fd_declaration 76275_18,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,15:56.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,st_step 74102_0,EMPLOYEE,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,15:58.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,st_step 74103_0,SUPERVISOR,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,46:42.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,st_step 74104_0,EMPLOYEE,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,46:49.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,st_step 74105_0,SUPERVISOR,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Request Payment,SYSTEM,50:07.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,rp_request for payment 74097_15,UNDEFINED,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Payment Handled,SYSTEM,31:45.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,rp_request for payment 74097_16,UNDEFINED,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Start trip,STAFF MEMBER,00:00.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,rv_travel permit 74094_6,EMPLOYEE,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,End trip,STAFF MEMBER,00:00.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,rv_travel permit 74094_7,EMPLOYEE,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Declaration SUBMITTED by EMPLOYEE,STAFF MEMBER,41:24.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,st_step 74107_0,EMPLOYEE,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Declaration FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,41:29.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,st_step 74106_0,SUPERVISOR,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Request Payment,SYSTEM,32:24.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,fd_declaration 74100_17,UNDEFINED,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74094,Payment Handled,SYSTEM,30:48.0,Variant 26,26,organizational unit 65455,project 74096,task 427,,UNKNOWN,358.7357478,119.0850983,FALSE,travel permit number 74095,,travel permit 74094,2023.290504,budget 3136,-3471.297464,fd_declaration 74100_18,UNDEFINED,,,,,declaration 74100,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 74101,,,,219,,,,,,,,,,,,,,,activity 505,request for payment number 74098,organizational unit 65463,request for payment 74097,,,,0,,task 74099,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73269,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,23:57.0,Variant 4,4,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 73271,UNKNOWN,73.5010395,64,TRUE,travel permit number 73270,declaration number 73272,travel permit 73269,70.71592916,budget 529,8.787097787,st_step 73273_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73269,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,24:01.0,Variant 4,4,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 73271,UNKNOWN,73.5010395,64,TRUE,travel permit number 73270,declaration number 73272,travel permit 73269,70.71592916,budget 529,8.787097787,st_step 73274_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73269,Start trip,STAFF MEMBER,00:00.0,Variant 4,4,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 73271,UNKNOWN,73.5010395,64,TRUE,travel permit number 73270,declaration number 73272,travel permit 73269,70.71592916,budget 529,8.787097787,rv_travel permit 73269_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73269,End trip,STAFF MEMBER,00:00.0,Variant 4,4,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 73271,UNKNOWN,73.5010395,64,TRUE,travel permit number 73270,declaration number 73272,travel permit 73269,70.71592916,budget 529,8.787097787,rv_travel permit 73269_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73269,Declaration SUBMITTED by EMPLOYEE,STAFF MEMBER,02:30.0,Variant 4,4,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 73271,UNKNOWN,73.5010395,64,TRUE,travel permit number 73270,declaration number 73272,travel permit 73269,70.71592916,budget 529,8.787097787,st_step 73275_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73269,Declaration FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,08:59.0,Variant 4,4,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 73271,UNKNOWN,73.5010395,64,TRUE,travel permit number 73270,declaration number 73272,travel permit 73269,70.71592916,budget 529,8.787097787,st_step 73276_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73269,Request Payment,SYSTEM,49:56.0,Variant 4,4,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 73271,UNKNOWN,73.5010395,64,TRUE,travel permit number 73270,declaration number 73272,travel permit 73269,70.71592916,budget 529,8.787097787,fd_declaration 73271_17,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73269,Payment Handled,SYSTEM,32:54.0,Variant 4,4,organizational unit 65455,UNKNOWN,UNKNOWN,declaration 73271,UNKNOWN,73.5010395,64,TRUE,travel permit number 73270,declaration number 73272,travel permit 73269,70.71592916,budget 529,8.787097787,fd_declaration 73271_18,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76594,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,56:49.0,Variant 207,207,organizational unit 65458,project 3407,task 427,declaration 76596,UNKNOWN,1358.911345,"1,304",FALSE,travel permit number 76595,declaration number 76597,travel permit 76594,2084.219854,budget 635,-725.308509,st_step 76598_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76594,Permit APPROVED by SUPERVISOR,STAFF MEMBER,57:12.0,Variant 207,207,organizational unit 65458,project 3407,task 427,declaration 76596,UNKNOWN,1358.911345,"1,304",FALSE,travel permit number 76595,declaration number 76597,travel permit 76594,2084.219854,budget 635,-725.308509,st_step 76599_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76594,Start trip,STAFF MEMBER,00:00.0,Variant 207,207,organizational unit 65458,project 3407,task 427,declaration 76596,UNKNOWN,1358.911345,"1,304",FALSE,travel permit number 76595,declaration number 76597,travel permit 76594,2084.219854,budget 635,-725.308509,rv_travel permit 76594_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76594,End trip,STAFF MEMBER,00:00.0,Variant 207,207,organizational unit 65458,project 3407,task 427,declaration 76596,UNKNOWN,1358.911345,"1,304",FALSE,travel permit number 76595,declaration number 76597,travel permit 76594,2084.219854,budget 635,-725.308509,rv_travel permit 76594_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76594,Permit FINAL_APPROVED by DIRECTOR,STAFF MEMBER,38:05.0,Variant 207,207,organizational unit 65458,project 3407,task 427,declaration 76596,UNKNOWN,1358.911345,"1,304",FALSE,travel permit number 76595,declaration number 76597,travel permit 76594,2084.219854,budget 635,-725.308509,st_step 76600_0,DIRECTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76594,Declaration SUBMITTED by EMPLOYEE,STAFF MEMBER,43:00.0,Variant 207,207,organizational unit 65458,project 3407,task 427,declaration 76596,UNKNOWN,1358.911345,"1,304",FALSE,travel permit number 76595,declaration number 76597,travel permit 76594,2084.219854,budget 635,-725.308509,st_step 76602_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76594,Declaration FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,21:00.0,Variant 207,207,organizational unit 65458,project 3407,task 427,declaration 76596,UNKNOWN,1358.911345,"1,304",FALSE,travel permit number 76595,declaration number 76597,travel permit 76594,2084.219854,budget 635,-725.308509,st_step 76601_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76594,Request Payment,SYSTEM,22:10.0,Variant 207,207,organizational unit 65458,project 3407,task 427,declaration 76596,UNKNOWN,1358.911345,"1,304",FALSE,travel permit number 76595,declaration number 76597,travel permit 76594,2084.219854,budget 635,-725.308509,fd_declaration 76596_17,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76594,Payment Handled,SYSTEM,31:08.0,Variant 207,207,organizational unit 65458,project 3407,task 427,declaration 76596,UNKNOWN,1358.911345,"1,304",FALSE,travel permit number 76595,declaration number 76597,travel permit 76594,2084.219854,budget 635,-725.308509,fd_declaration 76596_18,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72601,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,48:44.0,Variant 285,285,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,503.7559502,364.4976311,FALSE,travel permit number 72602,,travel permit 72601,625.3635828,budget 475,-295.2671924,st_step 72607_0,EMPLOYEE,,,,,declaration 72605,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 72606,,,,122,,,,,,,,,,,,,,,UNKNOWN,request for payment number 72604,organizational unit 65458,request for payment 72603,,,,0,,UNKNOWN,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72601,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,48:48.0,Variant 285,285,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,503.7559502,364.4976311,FALSE,travel permit number 72602,,travel permit 72601,625.3635828,budget 475,-295.2671924,st_step 72608_0,SUPERVISOR,,,,,declaration 72605,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 72606,,,,122,,,,,,,,,,,,,,,UNKNOWN,request for payment number 72604,organizational unit 65458,request for payment 72603,,,,0,,UNKNOWN,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72601,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,25:01.0,Variant 285,285,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,503.7559502,364.4976311,FALSE,travel permit number 72602,,travel permit 72601,625.3635828,budget 475,-295.2671924,st_step 72610_0,EMPLOYEE,,,,,declaration 72605,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 72606,,,,122,,,,,,,,,,,,,,,UNKNOWN,request for payment number 72604,organizational unit 65458,request for payment 72603,,,,0,,UNKNOWN,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72601,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,30:09.0,Variant 285,285,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,503.7559502,364.4976311,FALSE,travel permit number 72602,,travel permit 72601,625.3635828,budget 475,-295.2671924,st_step 72609_0,SUPERVISOR,,,,,declaration 72605,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 72606,,,,122,,,,,,,,,,,,,,,UNKNOWN,request for payment number 72604,organizational unit 65458,request for payment 72603,,,,0,,UNKNOWN,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72601,Request Payment,SYSTEM,22:51.0,Variant 285,285,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,503.7559502,364.4976311,FALSE,travel permit number 72602,,travel permit 72601,625.3635828,budget 475,-295.2671924,rp_request for payment 72603_15,UNDEFINED,,,,,declaration 72605,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 72606,,,,122,,,,,,,,,,,,,,,UNKNOWN,request for payment number 72604,organizational unit 65458,request for payment 72603,,,,0,,UNKNOWN,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72601,Start trip,STAFF MEMBER,00:00.0,Variant 285,285,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,503.7559502,364.4976311,FALSE,travel permit number 72602,,travel permit 72601,625.3635828,budget 475,-295.2671924,rv_travel permit 72601_6,EMPLOYEE,,,,,declaration 72605,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 72606,,,,122,,,,,,,,,,,,,,,UNKNOWN,request for payment number 72604,organizational unit 65458,request for payment 72603,,,,0,,UNKNOWN,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72601,Payment Handled,SYSTEM,32:08.0,Variant 285,285,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,503.7559502,364.4976311,FALSE,travel permit number 72602,,travel permit 72601,625.3635828,budget 475,-295.2671924,rp_request for payment 72603_16,UNDEFINED,,,,,declaration 72605,,,,,,,,,,,,,,,,,,,,,,,,,,declaration number 72606,,,,122,,,,,,,,,,,,,,,UNKNOWN,request for payment number 72604,organizational unit 65458,request for payment 72603,,,,0,,UNKNOWN,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
